timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
95845580,0,0.0,0.0,-0.48330408,-0.61140776,-0.18513797,-0.38570413,-0.51782143,0.21422547,0.011821305,-0.009958282,0.001466475,0.001566554,0.004796123,0.011227371,0.0,-0.065124676,-0.15472776,1.2981122,0.35232753,0.0,0.10002046,-0.001466475,0.02914966,0.020463958,0.051772792,0.036053345,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
95949579,0,0.0,0.0,-0.48229805,-0.61312133,-0.18526994,-0.38570413,-0.51782143,0.21422547,0.011757797,-0.010225392,0.00096275465,0.0009098476,0.004796123,0.011227371,0.0,-0.49908516,0.5770845,-0.4119389,0.35224992,0.0,0.10032477,-0.00096275465,0.028492067,0.020009924,0.051014725,0.035537884,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
96053605,0,0.0,0.0,-0.48125893,-0.6148479,-0.18516597,-0.38570413,-0.51782143,0.21422547,0.013223345,-0.012326398,0.004493387,0.0044445647,0.004796123,0.011227371,0.0,-0.13851076,0.53422683,1.482399,0.35241434,0.0,0.10005923,-0.004493387,0.030133387,0.021148,0.052567434,0.036590822,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
96149579,0,0.0,0.0,-0.48068517,-0.6161457,-0.18460125,-0.38570413,-0.51782143,0.21422547,0.013435443,-0.015681941,0.006366839,0.006712308,0.004796123,0.011227371,0.0,-0.21483633,-0.5135355,0.5795112,0.3525509,0.0,0.10108585,-0.006366839,0.028922096,0.020311268,0.051238097,0.03568273,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
96253579,0,0.0,0.0,-0.48008254,-0.61749625,-0.18377507,-0.38570413,-0.51782143,0.21422547,0.011696766,-0.014764467,0.0032822227,0.0040226397,0.004796123,0.011227371,0.0,-0.74123013,0.026423156,-0.07286115,0.35244414,0.0,0.10071627,-0.0032822227,0.030479452,0.021391122,0.05268944,0.03667621,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
96357579,0,0.0,0.0,-0.47982404,-0.61846524,-0.18326616,-0.38570413,-0.51782143,0.21422547,0.012496106,-0.013636024,0.0018592438,0.002514572,0.004796123,0.011227371,0.0,-0.43529156,1.0869254,-0.3579641,0.3525262,0.0,0.1,-0.0018592438,0.02959386,0.020778317,0.051830545,0.03608487,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
96453594,0,0.0,0.0,-0.4800959,-0.61833686,-0.18271627,-0.38570413,-0.51782143,0.21422547,0.013622324,-0.014100261,0.007920134,0.008548429,0.004796123,0.011227371,0.0,-0.56766516,0.35930166,1.3635511,0.3526848,0.0,0.1,-0.007920134,0.028531691,0.020041807,0.050810907,0.035396036,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
96557581,0,0.0,0.0,-0.48049766,-0.6182164,-0.18232036,-0.38570413,-0.51782143,0.21422547,0.01121075,-0.014555583,0.0012196569,0.0015684479,0.004796123,0.011227371,0.0,-0.7479384,-0.5013404,-1.1330022,0.3527454,0.0,0.1,-0.0012196569,0.028055718,0.019709546,0.050513912,0.03519182,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
96660779,0,0.0,0.0,-0.48084158,-0.6178415,-0.18181135,-0.38570413,-0.51782143,0.21422547,0.011225522,-0.011610291,0.005512232,0.0056130574,0.004796123,0.011227371,0.0,-0.05737087,-0.2840315,-1.266446,0.35271466,0.0,0.1,-0.005512232,0.027443264,0.019284485,0.04991932,0.034778807,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
96764779,0,0.0,0.0,-0.4826088,-0.615058,-0.18166861,-0.38570413,-0.51782143,0.21422547,0.008305072,-0.0071470365,0.006630697,0.0061866534,0.004796123,0.011227371,0.0,0.047856726,0.19678533,-0.029943945,0.35270855,0.0,0.1,-0.006630697,0.026877187,0.018891463,0.049360987,0.034413487,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
