timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
41240000,0,0.0,0.0,-0.0091865165,0.00041515377,0.08987202,0.02975257,-0.017538156,2.4492936e-15,0.002742343,-0.00043250897,0.12196401,0.01973606,0.3012866,-0.17861101,-0.05961977,-0.0015317927,0.00271952,0.08833594,1.5702542,0.0,0.1,-0.12196401,0.11542509,0.059441786,0.22619918,0.07178074,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41248000,0,0.0,0.0,-0.009211046,0.00042133022,0.08991555,0.02975257,-0.017538156,2.4492936e-15,0.0026937618,-0.00044550185,0.122015335,0.019859148,0.3012866,-0.17861101,-0.05961977,-0.0015955301,-0.0014776305,0.08830707,1.5702543,0.0,0.1,-0.122015335,0.116932236,0.059858415,0.2281875,0.07203715,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41256000,0,0.0,0.0,-0.009235013,0.00042734612,0.08998454,0.02975257,-0.017538156,2.4492936e-15,0.002646334,-0.0004428358,0.12208801,0.020029698,0.3012866,-0.17861101,-0.05961977,-0.0016085104,0.0005128531,0.0883229,1.5702544,0.0,0.1,-0.12208801,0.118458465,0.060277876,0.23018572,0.072292894,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41264000,0,0.0,0.0,-0.00925843,0.00043332772,0.09007865,0.02975257,-0.017538156,2.4492936e-15,0.0026000217,-0.00042430384,0.12218142,0.020246185,0.3012866,-0.17861101,-0.05961977,-0.0016549892,0.0025196131,0.08834153,1.5702546,0.0,0.1,-0.12218142,0.12000381,0.06070015,0.23219386,0.072547965,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41272000,0,0.0,0.0,-0.00928131,0.00043932028,0.09019752,0.02975257,-0.017538156,2.4492936e-15,0.0025546516,-0.00039826045,0.12229492,0.02050705,0.3012866,-0.17861101,-0.05961977,-0.0016907287,0.0065413765,0.088375054,1.5702548,0.0,0.1,-0.12229492,0.12156829,0.06112522,0.23421195,0.07280242,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41280000,0,0.0,0.0,-0.009303666,0.0004453513,0.090340786,0.02975257,-0.017538156,2.4492936e-15,0.0025101567,-0.00039757584,0.122427635,0.020810585,0.3012866,-0.17861101,-0.05961977,-0.001737353,0.00030090447,0.088325694,1.5702548,0.0,0.1,-0.122427635,0.12315192,0.061553072,0.23624,0.07305623,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41288000,0,0.0,0.0,-0.009325509,0.00045135102,0.090508126,0.02975257,-0.017538156,2.4492936e-15,0.002466617,-0.00037264125,0.12257941,0.021155775,0.3012866,-0.17861101,-0.05961977,-0.0017686979,0.0043856488,0.08835922,1.5702546,0.0,0.1,-0.12257941,0.12475473,0.06198369,0.23827802,0.0733094,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41296000,0,0.0,0.0,-0.009346852,0.00045731565,0.09069918,0.02975257,-0.017538156,2.4492936e-15,0.0024238771,-0.0003730051,0.12274932,0.021540869,0.3012866,-0.17861101,-0.05961977,-0.0018157006,0.0022355814,0.08834525,1.5702544,0.0,0.1,-0.12274932,0.12637672,0.062417056,0.24032605,0.073561944,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41304000,0,0.0,0.0,-0.00936771,0.0004631766,0.09091362,0.02975257,-0.017538156,2.4492936e-15,0.002381921,-0.00038205687,0.12293694,0.021964654,0.3012866,-0.17861101,-0.05961977,-0.0018585123,-0.0019148791,0.08831079,1.5702543,0.0,0.1,-0.12293694,0.12801795,0.06285316,0.2423841,0.073813885,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41312000,0,0.0,0.0,-0.009388095,0.00046884723,0.09115112,0.02975257,-0.017538156,2.4492936e-15,0.0023407086,-0.00037528662,0.12314197,0.022426048,0.3012866,-0.17861101,-0.05961977,-0.0019016442,0.0041708844,0.088361084,1.570254,0.0,0.1,-0.12314197,0.1296784,0.06329197,0.24445222,0.07406521,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41320000,0,0.0,0.0,-0.00940802,0.0004744735,0.09141133,0.02975257,-0.017538156,2.4492936e-15,0.0023001188,-0.00037726213,0.12336371,0.022923604,0.3012866,-0.17861101,-0.05961977,-0.0019463185,-1.6290867e-05,0.08832849,1.5702537,0.0,0.1,-0.12336371,0.13135812,0.06373348,0.2465304,0.07431593,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41328000,0,0.0,0.0,-0.009427499,0.0004799706,0.09169394,0.02975257,-0.017538156,2.4492936e-15,0.002260245,-0.00037977443,0.123601705,0.02345612,0.3012866,-0.17861101,-0.05961977,-0.0019895958,-6.75136e-05,0.088326626,1.5702533,0.0,0.1,-0.123601705,0.13305713,0.064177684,0.24861865,0.07456603,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41336000,0,0.0,0.0,-0.009470413,0.0004841627,0.09134069,0.02975257,-0.017538156,2.4492936e-15,0.002176691,-0.0003932412,0.12328448,0.022740534,0.3012866,-0.17861101,-0.05961977,-0.0034589027,0.0017531201,0.08823256,1.5702527,0.0,0.1,-0.12328448,0.09756554,0.054276973,0.20124546,0.068353586,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41344000,0,0.0,0.0,-0.009512904,0.00048826434,0.09101909,0.02975257,-0.017538156,2.4492936e-15,0.0020945687,-0.0003835581,0.12299904,0.022098428,0.3012866,-0.17861101,-0.05961977,-0.0020721634,0.0036870332,0.08830614,1.5702491,0.0,0.1,-0.12299904,0.09882592,0.05465494,0.20310691,0.06861887,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
