timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
3732000,0.0002839157,1.6465259e-07,3.14923e-08,0.9240365,0.00046323714,0.00019914152,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3736000,0.00028263638,-8.8358895e-05,9.859172e-08,0.9240365,0.0004637577,0.00019914354,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3740000,0.00028263667,-4.1401472e-07,4.900265e-08,0.9240365,0.00046421296,0.000199309,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3744000,0.0002826368,8.86036e-05,-1.0607586e-09,0.9240365,0.00046460115,0.00019963978,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3748000,0.0002826363,6.6119e-07,4.858776e-08,0.9240365,0.0004650566,0.00019980804,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3752000,0.00028263568,-8.835688e-05,9.871277e-08,0.9240365,0.00046558108,0.00019981262,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3756000,0.00028263585,-4.1400375e-07,4.8996696e-08,0.9240365,0.00046603833,0.00019997974,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3760000,0.0002828286,8.806671e-05,-9.412311e-10,0.9240365,0.0004664293,0.00020031136,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3764000,0.0002828283,8.806988e-05,-9.847057e-10,0.9240365,0.0004668203,0.00020064299,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3768000,0.0002826355,8.860796e-05,-1.2492265e-09,0.9240365,0.00046721153,0.00020097633,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3776000,0.00028263452,-8.83583e-05,9.8887114e-08,0.9240365,0.0004681976,0.0002011543,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
